,file_name,count,mean,std,min,25%,50%,75%,max
128,tweets_US_july27_july28.csv,520.0,0.1426103656181781,0.2447967386286818,-0.5,0.0,0.0962121212121212,0.296875,1.0
129,tweets_US_july28_july29.csv,516.0,0.13726378192221214,0.2205977862114905,-0.46875,0.0,0.062499999999999986,0.27878787878787875,0.78125
130,tweets_US_july29_july30.csv,528.0,0.15973835111122045,0.2528346882641127,-0.4000000000000001,0.0,0.1,0.2810606060606061,0.9765625
131,tweets_US_july30_july31.csv,513.0,0.15134161707981675,0.26172577685585346,-0.5777777777777778,0.0,0.121875,0.3181818181818182,1.0
132,tweets_US_july31_august1.csv,611.0,0.16478310323865036,0.2434354329890293,-0.375,0.0,0.125,0.3333333333333333,1.0
133,tweets_US_august1_august2.csv,635.0,0.16761941103242778,0.24514373585984703,-0.4,0.0,0.10666666666666666,0.3125,0.8
134,tweets_US_august2_august3.csv,514.0,0.1617059719625381,0.27869675143513883,-0.5,0.0,0.0,0.32916666666666666,0.9166666666666666
135,tweets_US_august3_august4.csv,642.0,0.19793348061163482,0.2561639667051529,-0.5,0.0,0.15416666666666667,0.39375000000000004,0.8
136,tweets_US_august4_august5.csv,721.0,0.14683166992893065,0.2557544819793886,-0.6,0.0,0.05833333333333333,0.3,1.0
137,tweets_US_august5_august6.csv,748.0,0.12837204281678238,0.21963238203915691,-0.4374999999999999,0.0,0.1,0.24375,1.0
138,tweets_US_august6_august7.csv,750.0,0.1241232938011063,0.27137196707385275,-0.8,0.0,0.10416666666666667,0.25,1.0
139,tweets_US_august7_august8.csv,750.0,0.1491122587782588,0.2957908994854354,-1.0,0.0,0.08349116161616162,0.3583333333333334,0.8125
140,tweets_US_august8_august9.csv,740.0,0.14915724099708474,0.24339469794051796,-0.4,0.0,0.06666666666666668,0.2857142857142857,1.0
141,tweets_US_august9_august10.csv,598.0,0.11268881795036685,0.27395843946065235,-0.75,0.0,0.03333333333333333,0.28194444444444444,1.0
142,tweets_US_august10_august11.csv,631.0,0.1651848245301098,0.3068399115520012,-1.0,0.0,0.10416666666666667,0.38110795454545454,0.85
143,tweets_US_august11_august12.csv,666.0,0.10688163511755634,0.2318688367348231,-0.6,0.0,0.1,0.24166666666666664,0.95367431640625
144,tweets_US_august12_august13.csv,726.0,0.11505050020890242,0.220405866790076,-0.30000000000000004,0.0,0.033939393939393936,0.2333333333333333,0.875
145,tweets_US_august13_august14.csv,749.0,0.10915174437328976,0.27322205514856857,-0.8,-3.7007434154171876e-17,0.018888888888888882,0.2857142857142857,0.9
146,tweets_US_august14_august15.csv,769.0,0.13727752535416712,0.2560407848224206,-0.7999999999999999,0.0,0.1,0.25,1.0
147,tweets_US_august15_august16.csv,723.0,0.1576163332594868,0.28782796752195194,-1.0,0.0,0.044791666666666674,0.275,0.9
148,tweets_US_august16_august17.csv,646.0,0.13456249804547016,0.227106879816806,-0.5,0.0,0.03333333333333333,0.2609848484848485,0.85
149,tweets_US_august17_august18.csv,713.0,0.17811442203710787,0.2640063888477387,-0.5,0.0,0.11875,0.325,0.9765625
150,tweets_US_august18_august19.csv,962.0,0.1112256606006606,0.2642226446330208,-0.8,0.0,0.06818181818181818,0.25,1.0
151,tweets_US_august19_august20.csv,705.0,0.16683893860266588,0.25118314427366883,-0.65,0.0,0.13636363636363635,0.35,1.0
152,tweets_US_august20_august21.csv,762.0,0.13992095989354145,0.22238275329799023,-0.7999999999999999,0.0,0.125,0.26666666666666666,0.75
153,tweets_US_august21_august22.csv,765.0,0.19246235879312446,0.241476989717488,-0.475,0.0,0.13636363636363635,0.4,1.0
154,tweets_US_august22_august23.csv,630.0,0.13410594035594034,0.2931144131222705,-0.78125,0.0,0.03333333333333333,0.30000000000000004,1.0
155,tweets_US_august23_august24.csv,562.0,0.19348058302907056,0.22398200650407543,-0.2,0.0,0.13636363636363635,0.37777777777777777,1.0
156,tweets_US_august24_august25.csv,632.0,0.13694011801766823,0.24306665498225574,-0.65,0.0,0.11554834054834054,0.275,1.0
157,tweets_US_august25_august26.csv,752.0,0.17277639827943186,0.276605479253053,-0.6,0.0,0.10000000000000002,0.35000000000000003,1.0
158,tweets_US_august26_august27.csv,737.0,0.17552929372658851,0.2794150791616469,-0.8,0.0,0.13636363636363635,0.4,1.0
159,tweets_US_august27_august28.csv,652.0,0.1115590453095246,0.2786702760991139,-0.7142857142857143,0.0,0.06,0.290625,0.8000000000000002
160,tweets_US_august28_august29.csv,637.0,0.11001581444821242,0.3017435446291705,-1.0,0.0,0.06666666666666668,0.2583333333333333,0.7
161,tweets_US_august29_august30.csv,642.0,0.14213660769540834,0.2570571495071363,-0.7,0.0,0.125,0.26666666666666666,0.78
162,tweets_US_august30_august31.csv,510.0,0.15701157809714794,0.1942001265200508,-0.5,0.0,0.13636363636363635,0.3111111111111111,0.7500000000000001
163,tweets_US_august31_september1.csv,561.0,0.15874336132524636,0.3170423127454483,-1.0,0.0,0.12548701298701298,0.30000000000000004,1.0
164,tweets_US_october1_october2.csv,270.0,0.07346658588325256,0.1935260528592192,-0.30000000000000004,0.0,0.0,0.16666666666666666,1.0
165,tweets_US_october2_october3.csv,169.0,0.1335005607373396,0.2470850220663145,-0.75,0.0,0.1,0.2272727272727273,1.0
166,tweets_US_october3_october4.csv,187.0,0.1274521796781155,0.2475812697578022,-0.5,0.0,0.0,0.221875,1.0
167,tweets_US_october4_october5.csv,171.0,0.09450437963595859,0.25427446456029246,-1.0,0.0,0.0,0.16,1.0
168,tweets_US_october5_october6.csv,133.0,0.11721429520771626,0.25470527768455464,-0.46875,0.0,0.0,0.240625,1.0
169,tweets_US_october6_october7.csv,166.0,0.06039516199719513,0.25340135271351016,-0.8,0.0,0.0,0.16666666666666666,1.0
170,tweets_US_october7_october8.csv,195.0,0.053617953805453804,0.17749211903713893,-0.5,0.0,0.0,0.13636363636363635,0.6666666666666666
171,tweets_US_october8_october9.csv,213.0,0.12771934355854545,0.22122523473243288,-0.30000000000000004,0.0,0.0,0.25,1.0
172,tweets_US_october9_october10.csv,244.0,0.15830217426016605,0.2421444342724477,-0.25,0.0,0.04,0.2833333333333333,1.0
173,tweets_US_october10_october11.csv,271.0,0.13132054766164544,0.24892808978890363,-0.5,0.0,0.04861111111111111,0.25,0.85
174,tweets_US_october11_october12.csv,239.0,0.11557697256834286,0.22323453051776757,-0.5,0.0,0.04545454545454545,0.25,0.7
